,date,Current_time,dayofweek,precipitation,temperature,holiday,station_name,bikein,bikeout,bikeloss
22,2022-09-23,3,4.0,0.0,6.0,0.0,47,2,2,0
22,2022-09-23,4,4.0,0.0,6.0,0.0,47,3,2,1
22,2022-09-23,1,4.0,0.0,6.0,0.0,48,0,1,-1
22,2022-09-23,2,4.0,0.0,6.0,0.0,48,18,5,13
22,2022-09-23,3,4.0,0.0,6.0,0.0,48,6,13,-7
22,2022-09-23,4,4.0,0.0,6.0,0.0,48,11,10,1
22,2022-09-23,1,4.0,0.0,6.0,0.0,49,0,0,0
22,2022-09-23,2,4.0,0.0,6.0,0.0,49,4,5,-1
22,2022-09-23,3,4.0,0.0,6.0,0.0,49,2,1,1
22,2022-09-23,4,4.0,0.0,6.0,0.0,49,6,7,-1
22,2022-09-23,1,4.0,0.0,6.0,0.0,50,0,1,-1
22,2022-09-23,2,4.0,0.0,6.0,0.0,50,4,10,-6
22,2022-09-23,3,4.0,0.0,6.0,0.0,50,10,5,5
22,2022-09-23,4,4.0,0.0,6.0,0.0,50,5,7,-2
22,2022-09-23,1,4.0,0.0,6.0,0.0,51,2,2,0
22,2022-09-23,2,4.0,0.0,6.0,0.0,51,6,3,3
22,2022-09-23,3,4.0,0.0,6.0,0.0,51,1,1,0
22,2022-09-23,4,4.0,0.0,6.0,0.0,51,8,6,2
22,2022-09-23,1,4.0,0.0,6.0,0.0,52,0,1,-1
22,2022-09-23,2,4.0,0.0,6.0,0.0,52,4,3,1
22,2022-09-23,3,4.0,0.0,6.0,0.0,52,5,6,-1
22,2022-09-23,4,4.0,0.0,6.0,0.0,52,14,19,-5
22,2022-09-23,1,4.0,0.0,6.0,0.0,53,1,2,-1
22,2022-09-23,2,4.0,0.0,6.0,0.0,53,5,4,1
22,2022-09-23,3,4.0,0.0,6.0,0.0,53,2,1,1
22,2022-09-23,4,4.0,0.0,6.0,0.0,53,6,4,2
22,2022-09-23,1,4.0,0.0,6.0,0.0,54,0,0,0
22,2022-09-23,2,4.0,0.0,6.0,0.0,54,0,2,-2
22,2022-09-23,3,4.0,0.0,6.0,0.0,54,2,1,1
22,2022-09-23,4,4.0,0.0,6.0,0.0,54,5,6,-1
22,2022-09-23,1,4.0,0.0,6.0,0.0,55,0,0,0
22,2022-09-23,2,4.0,0.0,6.0,0.0,55,0,0,0
22,2022-09-23,3,4.0,0.0,6.0,0.0,55,0,0,0
22,2022-09-23,4,4.0,0.0,6.0,0.0,55,0,0,0
22,2022-09-23,1,4.0,0.0,6.0,0.0,56,1,0,1
22,2022-09-23,2,4.0,0.0,6.0,0.0,56,8,6,2
22,2022-09-23,3,4.0,0.0,6.0,0.0,56,8,8,0
22,2022-09-23,4,4.0,0.0,6.0,0.0,56,12,15,-3
22,2022-09-23,1,4.0,0.0,6.0,0.0,57,1,2,-1
22,2022-09-23,2,4.0,0.0,6.0,0.0,57,11,14,-3
22,2022-09-23,3,4.0,0.0,6.0,0.0,57,11,3,8
22,2022-09-23,4,4.0,0.0,6.0,0.0,57,17,15,2
22,2022-09-23,1,4.0,0.0,6.0,0.0,58,2,1,1
22,2022-09-23,2,4.0,0.0,6.0,0.0,58,5,1,4
22,2022-09-23,3,4.0,0.0,6.0,0.0,58,8,6,2
22,2022-09-23,4,4.0,0.0,6.0,0.0,58,11,9,2
22,2022-09-23,1,4.0,0.0,6.0,0.0,59,0,0,0
22,2022-09-23,2,4.0,0.0,6.0,0.0,59,5,13,-8
22,2022-09-23,3,4.0,0.0,6.0,0.0,59,5,4,1
22,2022-09-23,4,4.0,0.0,6.0,0.0,59,16,11,5
22,2022-09-23,1,4.0,0.0,6.0,0.0,60,1,1,0
22,2022-09-23,2,4.0,0.0,6.0,0.0,60,29,13,16
22,2022-09-23,3,4.0,0.0,6.0,0.0,60,5,12,-7
22,2022-09-23,4,4.0,0.0,6.0,0.0,60,36,44,-8
22,2022-09-23,1,4.0,0.0,6.0,0.0,61,0,1,-1
22,2022-09-23,2,4.0,0.0,6.0,0.0,61,8,6,2
22,2022-09-23,3,4.0,0.0,6.0,0.0,61,3,5,-2
22,2022-09-23,4,4.0,0.0,6.0,0.0,61,21,20,1
22,2022-09-23,1,4.0,0.0,6.0,0.0,62,0,2,-2
22,2022-09-23,2,4.0,0.0,6.0,0.0,62,9,15,-6
22,2022-09-23,3,4.0,0.0,6.0,0.0,62,13,10,3
22,2022-09-23,4,4.0,0.0,6.0,0.0,62,15,11,4
22,2022-09-23,1,4.0,0.0,6.0,0.0,63,2,3,-1
22,2022-09-23,2,4.0,0.0,6.0,0.0,63,12,6,6
22,2022-09-23,3,4.0,0.0,6.0,0.0,63,10,7,3
22,2022-09-23,4,4.0,0.0,6.0,0.0,63,22,32,-10
22,2022-09-23,1,4.0,0.0,6.0,0.0,64,5,1,4
22,2022-09-23,2,4.0,0.0,6.0,0.0,64,14,9,5
22,2022-09-23,3,4.0,0.0,6.0,0.0,64,6,6,0
22,2022-09-23,4,4.0,0.0,6.0,0.0,64,5,9,-4
22,2022-09-23,1,4.0,0.0,6.0,0.0,65,0,2,-2
22,2022-09-23,2,4.0,0.0,6.0,0.0,65,5,8,-3
22,2022-09-23,3,4.0,0.0,6.0,0.0,65,9,10,-1
22,2022-09-23,4,4.0,0.0,6.0,0.0,65,22,15,7
22,2022-09-23,1,4.0,0.0,6.0,0.0,66,3,1,2
22,2022-09-23,2,4.0,0.0,6.0,0.0,66,11,4,7
22,2022-09-23,3,4.0,0.0,6.0,0.0,66,3,6,-3
22,2022-09-23,4,4.0,0.0,6.0,0.0,66,11,12,-1
22,2022-09-23,1,4.0,0.0,6.0,0.0,67,0,1,-1
22,2022-09-23,2,4.0,0.0,6.0,0.0,67,17,13,4
22,2022-09-23,3,4.0,0.0,6.0,0.0,67,10,15,-5
22,2022-09-23,4,4.0,0.0,6.0,0.0,67,32,30,2
22,2022-09-23,1,4.0,0.0,6.0,0.0,68,1,2,-1
22,2022-09-23,2,4.0,0.0,6.0,0.0,68,13,7,6
22,2022-09-23,3,4.0,0.0,6.0,0.0,68,10,10,0
22,2022-09-23,4,4.0,0.0,6.0,0.0,68,27,25,2
22,2022-09-23,1,4.0,0.0,6.0,0.0,69,1,0,1
22,2022-09-23,2,4.0,0.0,6.0,0.0,69,8,14,-6
22,2022-09-23,3,4.0,0.0,6.0,0.0,69,11,10,1
22,2022-09-23,4,4.0,0.0,6.0,0.0,69,19,12,7
22,2022-09-23,1,4.0,0.0,6.0,0.0,70,3,1,2
22,2022-09-23,2,4.0,0.0,6.0,0.0,70,13,12,1
22,2022-09-23,3,4.0,0.0,6.0,0.0,70,20,22,-2
22,2022-09-23,4,4.0,0.0,6.0,0.0,70,53,38,15
22,2022-09-23,1,4.0,0.0,6.0,0.0,71,0,0,0
22,2022-09-23,2,4.0,0.0,6.0,0.0,71,0,0,0
22,2022-09-23,3,4.0,0.0,6.0,0.0,71,0,0,0
22,2022-09-23,4,4.0,0.0,6.0,0.0,71,0,0,0
22,2022-09-23,1,4.0,0.0,6.0,0.0,72,3,1,2
22,2022-09-23,2,4.0,0.0,6.0,0.0,72,8,17,-9
22,2022-09-23,3,4.0,0.0,6.0,0.0,72,19,18,1
22,2022-09-23,4,4.0,0.0,6.0,0.0,72,27,30,-3
22,2022-09-23,1,4.0,0.0,6.0,0.0,73,6,1,5
22,2022-09-23,2,4.0,0.0,6.0,0.0,73,12,11,1
22,2022-09-23,3,4.0,0.0,6.0,0.0,73,6,7,-1
22,2022-09-23,4,4.0,0.0,6.0,0.0,73,13,23,-10
22,2022-09-23,1,4.0,0.0,6.0,0.0,74,0,0,0
22,2022-09-23,2,4.0,0.0,6.0,0.0,74,0,0,0
22,2022-09-23,3,4.0,0.0,6.0,0.0,74,0,0,0
22,2022-09-23,4,4.0,0.0,6.0,0.0,74,0,0,0
22,2022-09-23,1,4.0,0.0,6.0,0.0,75,0,0,0
22,2022-09-23,2,4.0,0.0,6.0,0.0,75,0,0,0
22,2022-09-23,3,4.0,0.0,6.0,0.0,75,0,0,0
22,2022-09-23,4,4.0,0.0,6.0,0.0,75,0,0,0
22,2022-09-23,1,4.0,0.0,6.0,0.0,76,0,0,0
22,2022-09-23,2,4.0,0.0,6.0,0.0,76,1,1,0
22,2022-09-23,3,4.0,0.0,6.0,0.0,76,3,4,-1
22,2022-09-23,4,4.0,0.0,6.0,0.0,76,4,5,-1
22,2022-09-23,1,4.0,0.0,6.0,0.0,77,2,1,1
22,2022-09-23,2,4.0,0.0,6.0,0.0,77,15,14,1
22,2022-09-23,3,4.0,0.0,6.0,0.0,77,14,12,2
22,2022-09-23,4,4.0,0.0,6.0,0.0,77,32,41,-9
22,2022-09-23,1,4.0,0.0,6.0,0.0,78,0,0,0
22,2022-09-23,2,4.0,0.0,6.0,0.0,78,13,1,12
22,2022-09-23,3,4.0,0.0,6.0,0.0,78,4,9,-5
22,2022-09-23,4,4.0,0.0,6.0,0.0,78,4,12,-8
22,2022-09-23,1,4.0,0.0,6.0,0.0,79,0,0,0
22,2022-09-23,2,4.0,0.0,6.0,0.0,79,0,1,-1
22,2022-09-23,3,4.0,0.0,6.0,0.0,79,0,0,0
22,2022-09-23,4,4.0,0.0,6.0,0.0,79,0,0,0
22,2022-09-23,1,4.0,0.0,6.0,0.0,80,0,0,0
22,2022-09-23,2,4.0,0.0,6.0,0.0,80,0,0,0
22,2022-09-23,3,4.0,0.0,6.0,0.0,80,0,0,0
22,2022-09-23,4,4.0,0.0,6.0,0.0,80,0,0,0
22,2022-09-23,1,4.0,0.0,6.0,0.0,81,0,0,0
22,2022-09-23,2,4.0,0.0,6.0,0.0,81,12,4,8
22,2022-09-23,3,4.0,0.0,6.0,0.0,81,10,2,8
22,2022-09-23,4,4.0,0.0,6.0,0.0,81,16,15,1
22,2022-09-23,1,4.0,0.0,6.0,0.0,82,1,0,1
22,2022-09-23,2,4.0,0.0,6.0,0.0,82,9,7,2
22,2022-09-23,3,4.0,0.0,6.0,0.0,82,1,1,0
22,2022-09-23,4,4.0,0.0,6.0,0.0,82,2,5,-3
22,2022-09-23,1,4.0,0.0,6.0,0.0,83,1,0,1
22,2022-09-23,2,4.0,0.0,6.0,0.0,83,25,12,13
22,2022-09-23,3,4.0,0.0,6.0,0.0,83,12,9,3
22,2022-09-23,4,4.0,0.0,6.0,0.0,83,15,20,-5
22,2022-09-23,1,4.0,0.0,6.0,0.0,84,0,0,0
22,2022-09-23,2,4.0,0.0,6.0,0.0,84,0,0,0
22,2022-09-23,3,4.0,0.0,6.0,0.0,84,0,0,0
22,2022-09-23,4,4.0,0.0,6.0,0.0,84,0,0,0
22,2022-09-23,1,4.0,0.0,6.0,0.0,85,0,0,0
22,2022-09-23,2,4.0,0.0,6.0,0.0,85,0,0,0
22,2022-09-23,3,4.0,0.0,6.0,0.0,85,0,0,0
22,2022-09-23,4,4.0,0.0,6.0,0.0,85,0,0,0
22,2022-09-23,1,4.0,0.0,6.0,0.0,86,0,0,0
22,2022-09-23,2,4.0,0.0,6.0,0.0,86,0,0,0
22,2022-09-23,3,4.0,0.0,6.0,0.0,86,0,0,0
22,2022-09-23,4,4.0,0.0,6.0,0.0,86,0,0,0
22,2022-09-23,1,4.0,0.0,6.0,0.0,87,0,0,0
22,2022-09-23,2,4.0,0.0,6.0,0.0,87,0,0,0
22,2022-09-23,3,4.0,0.0,6.0,0.0,87,0,0,0
22,2022-09-23,4,4.0,0.0,6.0,0.0,87,0,0,0
22,2022-09-23,1,4.0,0.0,6.0,0.0,88,0,1,-1
22,2022-09-23,2,4.0,0.0,6.0,0.0,88,16,14,2
22,2022-09-23,3,4.0,0.0,6.0,0.0,88,15,18,-3
22,2022-09-23,4,4.0,0.0,6.0,0.0,88,40,38,2
22,2022-09-23,1,4.0,0.0,6.0,0.0,89,0,1,-1
22,2022-09-23,2,4.0,0.0,6.0,0.0,89,8,32,-24
22,2022-09-23,3,4.0,0.0,6.0,0.0,89,16,11,5
22,2022-09-23,4,4.0,0.0,6.0,0.0,89,34,14,20
22,2022-09-23,1,4.0,0.0,6.0,0.0,90,0,0,0
22,2022-09-23,2,4.0,0.0,6.0,0.0,90,0,0,0
22,2022-09-23,3,4.0,0.0,6.0,0.0,90,0,0,0
22,2022-09-23,4,4.0,0.0,6.0,0.0,90,0,0,0
22,2022-09-23,1,4.0,0.0,6.0,0.0,91,0,0,0
22,2022-09-23,2,4.0,0.0,6.0,0.0,91,0,0,0
22,2022-09-23,3,4.0,0.0,6.0,0.0,91,0,0,0
22,2022-09-23,4,4.0,0.0,6.0,0.0,91,0,0,0
22,2022-09-23,1,4.0,0.0,6.0,0.0,92,0,0,0
22,2022-09-23,2,4.0,0.0,6.0,0.0,92,0,0,0
22,2022-09-23,3,4.0,0.0,6.0,0.0,92,0,0,0
22,2022-09-23,4,4.0,0.0,6.0,0.0,92,0,0,0
22,2022-09-23,1,4.0,0.0,6.0,0.0,93,0,0,0
22,2022-09-23,2,4.0,0.0,6.0,0.0,93,0,1,-1
22,2022-09-23,3,4.0,0.0,6.0,0.0,93,0,0,0
22,2022-09-23,4,4.0,0.0,6.0,0.0,93,0,0,0
22,2022-09-23,1,4.0,0.0,6.0,0.0,94,1,0,1
22,2022-09-23,2,4.0,0.0,6.0,0.0,94,9,2,7
22,2022-09-23,3,4.0,0.0,6.0,0.0,94,4,4,0
22,2022-09-23,4,4.0,0.0,6.0,0.0,94,12,16,-4
22,2022-09-23,1,4.0,0.0,6.0,0.0,95,2,0,2
22,2022-09-23,2,4.0,0.0,6.0,0.0,95,10,1,9
22,2022-09-23,3,4.0,0.0,6.0,0.0,95,8,7,1
22,2022-09-23,4,4.0,0.0,6.0,0.0,95,12,13,-1
23,2022-09-24,1,5.0,0.0,10.0,0.0,0,0,0,0
23,2022-09-24,2,5.0,0.0,10.0,0.0,0,13,10,3
23,2022-09-24,3,5.0,0.0,10.0,0.0,0,7,9,-2
23,2022-09-24,4,5.0,0.0,10.0,0.0,0,17,12,5
23,2022-09-24,1,5.0,0.0,10.0,0.0,1,2,2,0
23,2022-09-24,2,5.0,0.0,10.0,0.0,1,15,3,12
23,2022-09-24,3,5.0,0.0,10.0,0.0,1,14,10,4
23,2022-09-24,4,5.0,0.0,10.0,0.0,1,12,16,-4
23,2022-09-24,1,5.0,0.0,10.0,0.0,2,0,3,-3
23,2022-09-24,2,5.0,0.0,10.0,0.0,2,7,1,6
23,2022-09-24,3,5.0,0.0,10.0,0.0,2,8,3,5
23,2022-09-24,4,5.0,0.0,10.0,0.0,2,4,8,-4
23,2022-09-24,1,5.0,0.0,10.0,0.0,3,0,5,-5
23,2022-09-24,2,5.0,0.0,10.0,0.0,3,12,10,2
23,2022-09-24,3,5.0,0.0,10.0,0.0,3,8,6,2
23,2022-09-24,4,5.0,0.0,10.0,0.0,3,14,10,4
23,2022-09-24,1,5.0,0.0,10.0,0.0,4,1,2,-1
23,2022-09-24,2,5.0,0.0,10.0,0.0,4,0,0,0
23,2022-09-24,3,5.0,0.0,10.0,0.0,4,3,2,1
23,2022-09-24,4,5.0,0.0,10.0,0.0,4,5,2,3
23,2022-09-24,1,5.0,0.0,10.0,0.0,5,6,2,4
23,2022-09-24,2,5.0,0.0,10.0,0.0,5,10,16,-6
23,2022-09-24,3,5.0,0.0,10.0,0.0,5,20,20,0
23,2022-09-24,4,5.0,0.0,10.0,0.0,5,24,15,9
23,2022-09-24,1,5.0,0.0,10.0,0.0,6,3,4,-1
23,2022-09-24,2,5.0,0.0,10.0,0.0,6,14,9,5
23,2022-09-24,3,5.0,0.0,10.0,0.0,6,9,8,1
23,2022-09-24,4,5.0,0.0,10.0,0.0,6,9,17,-8
23,2022-09-24,1,5.0,0.0,10.0,0.0,7,2,6,-4
23,2022-09-24,2,5.0,0.0,10.0,0.0,7,24,23,1
23,2022-09-24,3,5.0,0.0,10.0,0.0,7,32,33,-1
23,2022-09-24,4,5.0,0.0,10.0,0.0,7,29,27,2
23,2022-09-24,1,5.0,0.0,10.0,0.0,8,0,0,0
23,2022-09-24,2,5.0,0.0,10.0,0.0,8,0,0,0
23,2022-09-24,3,5.0,0.0,10.0,0.0,8,1,0,1
23,2022-09-24,4,5.0,0.0,10.0,0.0,8,2,0,2
23,2022-09-24,1,5.0,0.0,10.0,0.0,9,0,3,-3
23,2022-09-24,2,5.0,0.0,10.0,0.0,9,0,6,-6
23,2022-09-24,3,5.0,0.0,10.0,0.0,9,0,5,-5
23,2022-09-24,4,5.0,0.0,10.0,0.0,9,0,16,-16
23,2022-09-24,1,5.0,0.0,10.0,0.0,10,0,0,0
23,2022-09-24,2,5.0,0.0,10.0,0.0,10,0,0,0
23,2022-09-24,3,5.0,0.0,10.0,0.0,10,0,0,0
23,2022-09-24,4,5.0,0.0,10.0,0.0,10,1,3,-2
23,2022-09-24,1,5.0,0.0,10.0,0.0,11,2,5,-3
23,2022-09-24,2,5.0,0.0,10.0,0.0,11,5,6,-1
23,2022-09-24,3,5.0,0.0,10.0,0.0,11,19,20,-1
23,2022-09-24,4,5.0,0.0,10.0,0.0,11,13,8,5
23,2022-09-24,1,5.0,0.0,10.0,0.0,12,0,2,-2
23,2022-09-24,2,5.0,0.0,10.0,0.0,12,3,0,3
23,2022-09-24,3,5.0,0.0,10.0,0.0,12,1,1,0
23,2022-09-24,4,5.0,0.0,10.0,0.0,12,2,5,-3
23,2022-09-24,1,5.0,0.0,10.0,0.0,13,23,6,17
23,2022-09-24,2,5.0,0.0,10.0,0.0,13,21,39,-18
23,2022-09-24,3,5.0,0.0,10.0,0.0,13,22,26,-4
23,2022-09-24,4,5.0,0.0,10.0,0.0,13,52,47,5
23,2022-09-24,1,5.0,0.0,10.0,0.0,14,9,5,4
23,2022-09-24,2,5.0,0.0,10.0,0.0,14,9,14,-5
23,2022-09-24,3,5.0,0.0,10.0,0.0,14,15,16,-1
23,2022-09-24,4,5.0,0.0,10.0,0.0,14,45,42,3
23,2022-09-24,1,5.0,0.0,10.0,0.0,15,1,1,0
23,2022-09-24,2,5.0,0.0,10.0,0.0,15,9,10,-1
23,2022-09-24,3,5.0,0.0,10.0,0.0,15,10,13,-3
23,2022-09-24,4,5.0,0.0,10.0,0.0,15,20,21,-1
23,2022-09-24,1,5.0,0.0,10.0,0.0,16,4,4,0
23,2022-09-24,2,5.0,0.0,10.0,0.0,16,16,23,-7
23,2022-09-24,3,5.0,0.0,10.0,0.0,16,26,28,-2
23,2022-09-24,4,5.0,0.0,10.0,0.0,16,13,13,0
23,2022-09-24,1,5.0,0.0,10.0,0.0,17,1,3,-2
23,2022-09-24,2,5.0,0.0,10.0,0.0,17,11,2,9
23,2022-09-24,3,5.0,0.0,10.0,0.0,17,4,7,-3
23,2022-09-24,4,5.0,0.0,10.0,0.0,17,10,14,-4
23,2022-09-24,1,5.0,0.0,10.0,0.0,18,0,2,-2
23,2022-09-24,2,5.0,0.0,10.0,0.0,18,11,9,2
23,2022-09-24,3,5.0,0.0,10.0,0.0,18,10,13,-3
23,2022-09-24,4,5.0,0.0,10.0,0.0,18,15,14,1
23,2022-09-24,1,5.0,0.0,10.0,0.0,19,0,1,-1
23,2022-09-24,2,5.0,0.0,10.0,0.0,19,30,19,11
23,2022-09-24,3,5.0,0.0,10.0,0.0,19,23,32,-9
23,2022-09-24,4,5.0,0.0,10.0,0.0,19,44,44,0
23,2022-09-24,1,5.0,0.0,10.0,0.0,20,0,0,0
23,2022-09-24,2,5.0,0.0,10.0,0.0,20,0,0,0
23,2022-09-24,3,5.0,0.0,10.0,0.0,20,0,0,0
23,2022-09-24,4,5.0,0.0,10.0,0.0,20,0,0,0
23,2022-09-24,1,5.0,0.0,10.0,0.0,21,6,4,2
23,2022-09-24,2,5.0,0.0,10.0,0.0,21,30,76,-46
23,2022-09-24,3,5.0,0.0,10.0,0.0,21,55,53,2
23,2022-09-24,4,5.0,0.0,10.0,0.0,21,108,64,44
23,2022-09-24,1,5.0,0.0,10.0,0.0,22,0,6,-6
23,2022-09-24,2,5.0,0.0,10.0,0.0,22,8,8,0
23,2022-09-24,3,5.0,0.0,10.0,0.0,22,13,8,5
23,2022-09-24,4,5.0,0.0,10.0,0.0,22,11,17,-6
23,2022-09-24,1,5.0,0.0,10.0,0.0,23,19,6,13
23,2022-09-24,2,5.0,0.0,10.0,0.0,23,35,52,-17
23,2022-09-24,3,5.0,0.0,10.0,0.0,23,33,43,-10
23,2022-09-24,4,5.0,0.0,10.0,0.0,23,56,38,18
23,2022-09-24,1,5.0,0.0,10.0,0.0,24,1,2,-1
23,2022-09-24,2,5.0,0.0,10.0,0.0,24,20,19,1
23,2022-09-24,3,5.0,0.0,10.0,0.0,24,11,13,-2
23,2022-09-24,4,5.0,0.0,10.0,0.0,24,17,10,7
23,2022-09-24,1,5.0,0.0,10.0,0.0,25,0,0,0
23,2022-09-24,2,5.0,0.0,10.0,0.0,25,7,7,0
23,2022-09-24,3,5.0,0.0,10.0,0.0,25,13,10,3
23,2022-09-24,4,5.0,0.0,10.0,0.0,25,12,15,-3
23,2022-09-24,1,5.0,0.0,10.0,0.0,26,16,6,10
23,2022-09-24,2,5.0,0.0,10.0,0.0,26,27,50,-23
23,2022-09-24,3,5.0,0.0,10.0,0.0,26,30,31,-1
23,2022-09-24,4,5.0,0.0,10.0,0.0,26,82,52,30
23,2022-09-24,1,5.0,0.0,10.0,0.0,27,0,0,0
23,2022-09-24,2,5.0,0.0,10.0,0.0,27,23,13,10
23,2022-09-24,3,5.0,0.0,10.0,0.0,27,14,4,10
23,2022-09-24,4,5.0,0.0,10.0,0.0,27,13,27,-14
23,2022-09-24,1,5.0,0.0,10.0,0.0,28,0,0,0
23,2022-09-24,2,5.0,0.0,10.0,0.0,28,35,53,-18
23,2022-09-24,3,5.0,0.0,10.0,0.0,28,18,17,1
23,2022-09-24,4,5.0,0.0,10.0,0.0,28,37,35,2
23,2022-09-24,1,5.0,0.0,10.0,0.0,29,7,3,4
23,2022-09-24,2,5.0,0.0,10.0,0.0,29,32,57,-25
23,2022-09-24,3,5.0,0.0,10.0,0.0,29,24,23,1
23,2022-09-24,4,5.0,0.0,10.0,0.0,29,93,69,24
23,2022-09-24,1,5.0,0.0,10.0,0.0,30,8,4,4
23,2022-09-24,2,5.0,0.0,10.0,0.0,30,19,19,0
23,2022-09-24,3,5.0,0.0,10.0,0.0,30,24,17,7
23,2022-09-24,4,5.0,0.0,10.0,0.0,30,23,36,-13
23,2022-09-24,1,5.0,0.0,10.0,0.0,31,1,7,-6
23,2022-09-24,2,5.0,0.0,10.0,0.0,31,22,16,6
23,2022-09-24,3,5.0,0.0,10.0,0.0,31,31,25,6
23,2022-09-24,4,5.0,0.0,10.0,0.0,31,23,35,-12
23,2022-09-24,1,5.0,0.0,10.0,0.0,32,0,2,-2
23,2022-09-24,2,5.0,0.0,10.0,0.0,32,11,11,0
23,2022-09-24,3,5.0,0.0,10.0,0.0,32,9,8,1
23,2022-09-24,4,5.0,0.0,10.0,0.0,32,27,25,2
23,2022-09-24,1,5.0,0.0,10.0,0.0,33,1,0,1
23,2022-09-24,2,5.0,0.0,10.0,0.0,33,13,16,-3
23,2022-09-24,3,5.0,0.0,10.0,0.0,33,14,14,0
23,2022-09-24,4,5.0,0.0,10.0,0.0,33,16,21,-5
23,2022-09-24,1,5.0,0.0,10.0,0.0,34,3,1,2
23,2022-09-24,2,5.0,0.0,10.0,0.0,34,4,7,-3
23,2022-09-24,3,5.0,0.0,10.0,0.0,34,14,16,-2
23,2022-09-24,4,5.0,0.0,10.0,0.0,34,21,20,1
23,2022-09-24,1,5.0,0.0,10.0,0.0,35,0,2,-2
23,2022-09-24,2,5.0,0.0,10.0,0.0,35,20,15,5
23,2022-09-24,3,5.0,0.0,10.0,0.0,35,12,8,4
23,2022-09-24,4,5.0,0.0,10.0,0.0,35,11,8,3
23,2022-09-24,1,5.0,0.0,10.0,0.0,36,1,6,-5
23,2022-09-24,2,5.0,0.0,10.0,0.0,36,5,5,0
23,2022-09-24,3,5.0,0.0,10.0,0.0,36,9,4,5
23,2022-09-24,4,5.0,0.0,10.0,0.0,36,8,7,1
23,2022-09-24,1,5.0,0.0,10.0,0.0,37,6,1,5
23,2022-09-24,2,5.0,0.0,10.0,0.0,37,7,4,3
23,2022-09-24,3,5.0,0.0,10.0,0.0,37,5,8,-3
23,2022-09-24,4,5.0,0.0,10.0,0.0,37,10,9,1
23,2022-09-24,1,5.0,0.0,10.0,0.0,38,5,6,-1
23,2022-09-24,2,5.0,0.0,10.0,0.0,38,42,54,-12
23,2022-09-24,3,5.0,0.0,10.0,0.0,38,29,23,6
23,2022-09-24,4,5.0,0.0,10.0,0.0,38,34,33,1
23,2022-09-24,1,5.0,0.0,10.0,0.0,39,1,1,0
23,2022-09-24,2,5.0,0.0,10.0,0.0,39,23,21,2
23,2022-09-24,3,5.0,0.0,10.0,0.0,39,26,24,2
23,2022-09-24,4,5.0,0.0,10.0,0.0,39,18,25,-7
23,2022-09-24,1,5.0,0.0,10.0,0.0,40,1,3,-2
23,2022-09-24,2,5.0,0.0,10.0,0.0,40,17,13,4
23,2022-09-24,3,5.0,0.0,10.0,0.0,40,5,5,0
23,2022-09-24,4,5.0,0.0,10.0,0.0,40,16,13,3
23,2022-09-24,1,5.0,0.0,10.0,0.0,41,1,5,-4
23,2022-09-24,2,5.0,0.0,10.0,0.0,41,18,12,6
23,2022-09-24,3,5.0,0.0,10.0,0.0,41,14,11,3
23,2022-09-24,4,5.0,0.0,10.0,0.0,41,12,20,-8
23,2022-09-24,1,5.0,0.0,10.0,0.0,42,1,1,0
23,2022-09-24,2,5.0,0.0,10.0,0.0,42,30,16,14
23,2022-09-24,3,5.0,0.0,10.0,0.0,42,21,25,-4
23,2022-09-24,4,5.0,0.0,10.0,0.0,42,33,47,-14
23,2022-09-24,1,5.0,0.0,10.0,0.0,43,1,0,1
23,2022-09-24,2,5.0,0.0,10.0,0.0,43,0,0,0
23,2022-09-24,3,5.0,0.0,10.0,0.0,43,0,0,0
23,2022-09-24,4,5.0,0.0,10.0,0.0,43,0,0,0
23,2022-09-24,1,5.0,0.0,10.0,0.0,44,1,6,-5
23,2022-09-24,2,5.0,0.0,10.0,0.0,44,19,20,-1
23,2022-09-24,3,5.0,0.0,10.0,0.0,44,21,10,11
23,2022-09-24,4,5.0,0.0,10.0,0.0,44,12,16,-4
23,2022-09-24,1,5.0,0.0,10.0,0.0,45,2,1,1
23,2022-09-24,2,5.0,0.0,10.0,0.0,45,7,4,3
23,2022-09-24,3,5.0,0.0,10.0,0.0,45,5,3,2
23,2022-09-24,4,5.0,0.0,10.0,0.0,45,4,7,-3
23,2022-09-24,1,5.0,0.0,10.0,0.0,46,0,1,-1
23,2022-09-24,2,5.0,0.0,10.0,0.0,46,4,2,2
23,2022-09-24,3,5.0,0.0,10.0,0.0,46,12,2,10
23,2022-09-24,4,5.0,0.0,10.0,0.0,46,1,6,-5
23,2022-09-24,1,5.0,0.0,10.0,0.0,47,0,3,-3
23,2022-09-24,2,5.0,0.0,10.0,0.0,47,3,2,1
23,2022-09-24,3,5.0,0.0,10.0,0.0,47,1,1,0
23,2022-09-24,4,5.0,0.0,10.0,0.0,47,6,4,2
23,2022-09-24,1,5.0,0.0,10.0,0.0,48,0,0,0
23,2022-09-24,2,5.0,0.0,10.0,0.0,48,8,6,2
23,2022-09-24,3,5.0,0.0,10.0,0.0,48,7,10,-3
23,2022-09-24,4,5.0,0.0,10.0,0.0,48,10,7,3
23,2022-09-24,1,5.0,0.0,10.0,0.0,49,0,1,-1
23,2022-09-24,2,5.0,0.0,10.0,0.0,49,8,3,5
23,2022-09-24,3,5.0,0.0,10.0,0.0,49,1,1,0
23,2022-09-24,4,5.0,0.0,10.0,0.0,49,2,3,-1
